y00,y01,y02,y03,y04,y05,y06,y10,y11,y12,y13,y14,y15,y16,y20,y21,y22,y23,y24,y25,y26,y30,y31,y32,y33,y34,y35,y36
0.119796125,0.146093686,0.162639605,0.174918739,0.184733665,0.192917925,0.199931201,0.007825051,0.012340818,0.016283545,0.019892058,0.023265660,0.026458825,0.029505858,0.000395920,0.000739344,0.001106987,0.001496124,0.001903699,0.002327276,0.002764937,0.000016930,0.000035863,0.000059388,0.000087293,0.000119360,0.000155405,0.000195268
0.121283813,0.147892007,0.164623786,0.177033505,0.186946727,0.195207692,0.202282016,0.008021254,0.012649432,0.016689677,0.020386871,0.023842844,0.027113465,0.030233921,0.000410920,0.000767320,0.001148821,0.001552593,0.001975461,0.002414892,0.002868897,0.000017791,0.000037686,0.000062404,0.000091722,0.000125413,0.000163280,0.000205156
0.122771138,0.149689293,0.166606157,0.179145617,0.189156239,0.197492970,0.204627371,0.008219862,0.012961787,0.017100679,0.020887552,0.024426796,0.027775693,0.030970324,0.000426293,0.000795989,0.001191689,0.001610452,0.002048983,0.002504652,0.002975392,0.000018685,0.000039577,0.000065533,0.000096318,0.000131692,0.000171448,0.000215412
0.124258095,0.151485532,0.168586697,0.181255043,0.191362158,0.199773707,0.206967202,0.008420874,0.013277882,0.017516547,0.021394090,0.025017500,0.028445489,0.031715040,0.000442044,0.000825360,0.001235603,0.001669718,0.002124286,0.002596579,0.003084450,0.000019611,0.000041538,0.000068778,0.000101084,0.000138203,0.000179918,0.000226045
0.125744681,0.153280713,0.170565384,0.183361752,0.193564443,0.202049851,0.209301447,0.008624289,0.013597712,0.017937271,0.021906477,0.025614943,0.029122831,0.032468045,0.000458176,0.000855441,0.001280574,0.001730406,0.002201391,0.002690697,0.003196099,0.000020572,0.000043572,0.000072142,0.000106023,0.000144951,0.000188696,0.000237064
0.127230890,0.155074821,0.172542195,0.185465711,0.195763051,0.204321349,0.211630042,0.008830106,0.013921274,0.018362847,0.022424700,0.026219108,0.029807701,0.033229311,0.000474695,0.000886240,0.001326615,0.001792533,0.002280317,0.002787031,0.003310367,0.000021567,0.000045678,0.000075627,0.000111141,0.000151941,0.000197789,0.000248479
0.128716718,0.156867845,0.174517110,0.187566890,0.197957941,0.206588150,0.213952925,0.009038322,0.014248564,0.018793268,0.022948750,0.026829980,0.030500076,0.033998811,0.000491605,0.000917765,0.001373737,0.001856115,0.002361084,0.002885604,0.003427281,0.000022599,0.000047860,0.000079236,0.000116441,0.000159181,0.000207205,0.000260298
0.130202161,0.158659771,0.176490106,0.189665256,0.200149071,0.208850200,0.216270033,0.009248938,0.014579579,0.019228527,0.023478615,0.027447545,0.031199937,0.034776521,0.000508910,0.000950025,0.001421954,0.001921167,0.002443713,0.002986440,0.003546869,0.000023666,0.000050119,0.000082973,0.000121927,0.000166675,0.000216951,0.000272531
0.131687214,0.160450589,0.178461163,0.191760779,0.202336400,0.211107448,0.218581302,0.009461951,0.014914316,0.019668616,0.024014286,0.028071786,0.031907263,0.035562411,0.000526615,0.000983027,0.001471276,0.001987705,0.002528222,0.003089563,0.003669159,0.000024771,0.000052457,0.000086840,0.000127604,0.000174429,0.000227035,0.000285187
0.133171874,0.162240284,0.180430258,0.193853427,0.204519887,0.213359843,0.220886672,0.009677360,0.015252770,0.020113530,0.024555750,0.028702687,0.032622032,0.036356454,0.000544724,0.001016780,0.001521716,0.002055746,0.002614632,0.003194996,0.003794178,0.000025914,0.000054875,0.000090840,0.000133477,0.000182448,0.000237464,0.000298276
0.134656135,0.164028846,0.182397369,0.195943169,0.206699489,0.215607331,0.223186080,0.009895165,0.015594938,0.020563260,0.025102997,0.029340234,0.033344222,0.037158623,0.000563243,0.001051292,0.001573286,0.002125305,0.002702963,0.003302763,0.003921953,0.000027096,0.000057376,0.000094975,0.000139548,0.000190740,0.000248246,0.000311807
0.136139993,0.165816260,0.184362475,0.198029973,0.208875165,0.217849863,0.225479464,0.010115364,0.015940817,0.021017801,0.025656016,0.029984409,0.034073811,0.037968890,0.000582174,0.001086571,0.001625998,0.002196398,0.002793234,0.003412887,0.004052512,0.000028318,0.000059961,0.000099251,0.000145824,0.000199310,0.000259389,0.000325789
0.137623444,0.167602515,0.186325555,0.200113808,0.211046874,0.220087386,0.227766761,0.010337955,0.016290402,0.021477146,0.026214796,0.030635196,0.034810779,0.038787226,0.000601523,0.001122626,0.001679864,0.002269040,0.002885464,0.003525392,0.004185882,0.000029581,0.000062632,0.000103668,0.000152307,0.000208163,0.000270900,0.000340233
0.139106483,0.169387598,0.188286587,0.202194644,0.213214576,0.222319849,0.230047911,0.010562938,0.016643690,0.021941286,0.026779324,0.031292579,0.035555102,0.039613603,0.000621295,0.001159464,0.001734895,0.002343248,0.002979673,0.003640301,0.004322089,0.000030885,0.000065391,0.000108230,0.000159004,0.000217306,0.000282787,0.000355148
0.140589106,0.171171497,0.190245550,0.204272448,0.215378228,0.224547200,0.232322851,0.010790310,0.017000678,0.022410214,0.027349590,0.031956541,0.036306759,0.040447991,0.000641493,0.001197093,0.001791104,0.002419037,0.003075881,0.003757638,0.004461160,0.000032232,0.000068240,0.000112941,0.000165918,0.000226745,0.000295059,0.000370544
0.142071308,0.172954199,0.192202421,0.206347190,0.217537790,0.226769389,0.234591521,0.011020071,0.017361360,0.022883924,0.027925582,0.032627066,0.037065726,0.041290363,0.000662122,0.001235523,0.001848502,0.002496423,0.003174107,0.003877424,0.004603123,0.000033622,0.000071181,0.000117803,0.000173053,0.000236487,0.000307722,0.000386431
0.143553085,0.174735692,0.194157180,0.208418839,0.219693220,0.228986364,0.236853859,0.011252219,0.017725734,0.023362408,0.028507287,0.033304136,0.037831981,0.042140687,0.000683187,0.001274760,0.001907102,0.002575420,0.003274370,0.003999683,0.004748003,0.000035057,0.000074215,0.000122820,0.000180415,0.000246537,0.000320786,0.000402819
0.145034434,0.176515964,0.196109805,0.210487363,0.221844479,0.231198075,0.239109804,0.011486752,0.018093795,0.023845659,0.029094695,0.033987734,0.038605500,0.042998935,0.000704691,0.001314813,0.001966914,0.002656046,0.003376689,0.004124439,0.004895827,0.000036537,0.000077345,0.000127994,0.000188008,0.000256902,0.000334258,0.000419718
0.146515348,0.178295001,0.198060275,0.212552732,0.223991524,0.233404470,0.241359295,0.011723670,0.018465539,0.024333668,0.029687793,0.034677844,0.039386261,0.043865076,0.000726641,0.001355690,0.002027951,0.002738315,0.003481084,0.004251713,0.005046622,0.000038064,0.000080573,0.000133330,0.000195837,0.000267588,0.000348147,0.000437138
0.147995824,0.180072793,0.200008568,0.214614915,0.226134316,0.235605499,0.243602272,0.011962971,0.018840963,0.024826429,0.030286569,0.035374447,0.040174239,0.044739080,0.000749039,0.001397399,0.002090225,0.002822243,0.003587574,0.004381528,0.005200412,0.000039637,0.000083901,0.000138830,0.000203907,0.000278602,0.000362461,0.000455091
0.149475858,0.181849325,0.201954663,0.216673880,0.228272814,0.237801111,0.245838674,0.012204653,0.019220062,0.025323933,0.030891010,0.036077527,0.040969411,0.045620917,0.000771890,0.001439948,0.002153747,0.002907845,0.003696178,0.004513908,0.005357226,0.000041259,0.000087330,0.000144498,0.000212222,0.000289950,0.000377208,0.000473586
0.150955445,0.183624587,0.203898538,0.218729598,0.230406976,0.239991257,0.248068441,0.012448716,0.019602833,0.025826173,0.031501105,0.036787064,0.041771754,0.046510555,0.000795199,0.001483345,0.002218529,0.002995136,0.003806914,0.004648874,0.005517087,0.000042930,0.000090862,0.000150336,0.000220787,0.000301639,0.000392396,0.000492633
0.152434580,0.185398564,0.205840173,0.220782037,0.232536764,0.242175885,0.250291513,0.012695157,0.019989270,0.026333141,0.032116841,0.037503042,0.042581242,0.047407964,0.000818970,0.001527599,0.002284582,0.003084132,0.003919802,0.004786449,0.005680023,0.000044651,0.000094501,0.000156349,0.000229607,0.000313675,0.000408035,0.000512243
0.153913260,0.187171246,0.207779545,0.222831166,0.234662135,0.244354946,0.252507829,0.012943975,0.020379370,0.026844829,0.032738205,0.038225442,0.043397852,0.048313111,0.000843208,0.001572717,0.002351919,0.003174848,0.004034861,0.004926655,0.005846058,0.000046424,0.000098247,0.000162540,0.000238688,0.000326065,0.000424133,0.000532428
0.155391480,0.188942620,0.209716634,0.224876956,0.236783050,0.246528389,0.254717331,0.013195168,0.020773129,0.027361229,0.033365184,0.038954246,0.044221558,0.049225967,0.000867917,0.001618706,0.002420551,0.003267299,0.004152108,0.005069515,0.006015219,0.000048248,0.000102103,0.000168912,0.000248033,0.000338816,0.000440698,0.000553197
0.156869235,0.190712674,0.211651419,0.226919374,0.238899470,0.248696164,0.256919957,0.013448736,0.021170543,0.027882333,0.033997767,0.039689435,0.045052337,0.050146497,0.000893101,0.001665576,0.002490489,0.003361501,0.004271564,0.005215050,0.006187529,0.000050125,0.000106071,0.000175468,0.000257648,0.000351934,0.000457739,0.000574562
0.158346521,0.192481394,0.213583877,0.228958392,0.241011352,0.250858223,0.259115650,0.013704676,0.021571607,0.028408133,0.034635939,0.040430991,0.045890162,0.051074671,0.000918765,0.001713335,0.002561746,0.003457469,0.004393246,0.005363282,0.006363016,0.000052057,0.000110153,0.000182212,0.000267539,0.000365426,0.000475266,0.000596533
0.159823334,0.194248769,0.215513989,0.230993977,0.243118658,0.253014514,0.261304350,0.013962988,0.021976316,0.028938621,0.035279688,0.041178895,0.046735010,0.052010455,0.000944914,0.001761989,0.002634331,0.003555217,0.004517172,0.005514234,0.006541703,0.000054043,0.000114351,0.000189148,0.000277709,0.000379300,0.000493286,0.000619122
0.161299670,0.196014787,0.217441732,0.233026101,0.245221348,0.255164989,0.263485997,0.014223668,0.022384667,0.029473788,0.035929000,0.041933128,0.047586853,0.052953817,0.000971550,0.001811547,0.002708258,0.003654760,0.004643363,0.005667926,0.006723615,0.000056086,0.000118668,0.000196279,0.000288165,0.000393561,0.000511809,0.000642339
0.162775523,0.197779435,0.219367086,0.235054732,0.247319381,0.257309598,0.265660533,0.014486717,0.022796655,0.030013626,0.036583863,0.042693672,0.048445667,0.053904724,0.000998680,0.001862017,0.002783538,0.003756115,0.004771835,0.005824381,0.006908778,0.000058186,0.000123105,0.000203608,0.000298911,0.000408218,0.000530843,0.000666195
0.164250890,0.199542700,0.221290030,0.237079839,0.249412718,0.259448292,0.267827900,0.014752132,0.023212276,0.030558126,0.037244262,0.043460506,0.049311425,0.054863143,0.001026307,0.001913407,0.002860181,0.003859294,0.004902607,0.005983620,0.007097216,0.000060344,0.000127665,0.000211139,0.000309952,0.000423277,0.000550399,0.000690703
0.165725766,0.201304572,0.223210542,0.239101393,0.251501320,0.261581022,0.269988039,0.015019912,0.023631524,0.031107281,0.037910185,0.044233612,0.050184102,0.055829039,0.001054436,0.001965725,0.002938200,0.003964315,0.005035698,0.006145665,0.007288953,0.000062562,0.000132350,0.000218877,0.000321295,0.000438745,0.000570484,0.000715873
0.167200147,0.203065036,0.225128602,0.241119364,0.253585146,0.263707739,0.272140891,0.015290056,0.024054397,0.031661081,0.038581618,0.045012969,0.051063671,0.056802379,0.001083071,0.002018979,0.003017606,0.004071190,0.005171125,0.006310537,0.007484014,0.000064840,0.000137162,0.000226824,0.000332944,0.000454629,0.000591108,0.000741716
0.168674029,0.204824082,0.227044188,0.243133721,0.255664157,0.265828394,0.274286399,0.015562560,0.024480888,0.032219518,0.039258547,0.045798558,0.051950105,0.057783130,0.001112217,0.002073176,0.003098409,0.004179936,0.005308906,0.006478257,0.007682422,0.000067179,0.000142104,0.000234984,0.000344904,0.000470937,0.000612281,0.000768245
0.170147406,0.206581697,0.228957279,0.245144434,0.257738314,0.267942938,0.276424505,0.015837425,0.024910994,0.032782582,0.039940958,0.046590360,0.052843378,0.058771256,0.001141877,0.002128324,0.003180623,0.004290566,0.005449061,0.006648846,0.007884203,0.000069581,0.000147177,0.000243360,0.000357181,0.000487676,0.000634011,0.000795470
0.171620276,0.208337868,0.230867855,0.247151473,0.259807577,0.270051323,0.278555150,0.016114648,0.025344709,0.033350267,0.040628837,0.047388354,0.053743463,0.059766722,0.001172057,0.002184432,0.003264257,0.004403096,0.005591605,0.006822325,0.008089379,0.000072046,0.000152384,0.000251958,0.000369781,0.000504853,0.000656309,0.000823404
0.173092633,0.210092584,0.232775894,0.249154809,0.261871907,0.272153501,0.280678279,0.016394227,0.025782030,0.033922561,0.041322170,0.048192520,0.054650333,0.060769495,0.001202760,0.002241507,0.003349323,0.004517539,0.005736558,0.006998716,0.008297974,0.000074577,0.000157728,0.000260780,0.000382708,0.000522475,0.000679183,0.000852057
0.174564473,0.211845832,0.234681376,0.251154410,0.263931265,0.274249422,0.282793833,0.016676162,0.026222950,0.034499457,0.042020943,0.049002837,0.055563960,0.061779539,0.001233991,0.002299556,0.003435832,0.004633911,0.005883937,0.007178038,0.008510012,0.000077173,0.000163210,0.000269829,0.000395969,0.000540550,0.000702643,0.000881442
0.176035791,0.213597599,0.236584280,0.253150247,0.265985612,0.276339040,0.284901755,0.016960450,0.026667467,0.035080945,0.042725141,0.049819286,0.056484317,0.062796818,0.001265754,0.002358589,0.003523796,0.004752227,0.006033760,0.007360313,0.008725517,0.000079836,0.000168833,0.000279111,0.000409568,0.000559086,0.000726698,0.000911571
0.177506584,0.215347875,0.238484585,0.255142291,0.268034909,0.278422306,0.287001990,0.017247089,0.027115574,0.035667017,0.043434751,0.050641844,0.057411375,0.063821296,0.001298054,0.002418611,0.003613225,0.004872500,0.006186044,0.007545560,0.008944511,0.000082567,0.000174600,0.000288629,0.000423512,0.000578089,0.000751359,0.000942455
0.178976847,0.217096646,0.240382269,0.257130511,0.270079117,0.280499172,0.289094479,0.017536079,0.027567267,0.036257663,0.044149757,0.051470493,0.058345108,0.064852939,0.001330895,0.002479632,0.003704131,0.004994744,0.006340806,0.007733801,0.009167018,0.000085367,0.000180512,0.000298386,0.000437806,0.000597568,0.000776635,0.000974107
0.180446576,0.218843901,0.242277313,0.259114877,0.272118198,0.282569590,0.291179166,0.017827416,0.028022542,0.036852874,0.044870146,0.052305209,0.059285486,0.065891709,0.001364281,0.002541659,0.003796525,0.005118976,0.006498066,0.007925056,0.009393060,0.000088238,0.000186572,0.000308387,0.000452455,0.000617530,0.000802535,0.001006539
0.181915766,0.220589627,0.244169695,0.261095361,0.274152112,0.284633514,0.293255997,0.018121100,0.028481392,0.037452641,0.045595901,0.053145974,0.060232482,0.066937570,0.001398216,0.002604699,0.003890418,0.005245207,0.006657838,0.008119345,0.009622660,0.000091180,0.000192782,0.000318636,0.000467466,0.000637983,0.000829070,0.001039762
0.183384413,0.222333812,0.246059396,0.263071933,0.276180821,0.286690895,0.295324913,0.018417128,0.028943814,0.038056954,0.046327009,0.053992764,0.061186066,0.067990485,0.001432706,0.002668761,0.003985821,0.005373454,0.006820142,0.008316687,0.009855842,0.000094195,0.000199146,0.000329135,0.000482843,0.000658934,0.000856249,0.001073790
0.184852512,0.224076444,0.247946393,0.265044562,0.278204288,0.288741687,0.297385861,0.018715500,0.029409802,0.038665803,0.047063455,0.054845559,0.062146210,0.069050418,0.001467753,0.002733852,0.004082745,0.005503730,0.006984993,0.008517104,0.010092627,0.000097284,0.000205665,0.000339891,0.000498594,0.000680391,0.000884083,0.001108633
0.186320060,0.225817511,0.249830666,0.267013220,0.280222472,0.290785842,0.299438783,0.019016212,0.029879351,0.039279180,0.047805222,0.055704337,0.063112884,0.070117330,0.001503363,0.002799980,0.004181201,0.005636048,0.007152410,0.008720614,0.010333037,0.000100448,0.000212342,0.000350906,0.000514724,0.000702362,0.000912581,0.001144305
0.187787051,0.227557001,0.251712196,0.268977876,0.282235337,0.292823313,0.301483626,0.019319264,0.030352456,0.039897075,0.048552297,0.056569076,0.064086061,0.071191186,0.001539540,0.002867152,0.004281200,0.005770424,0.007322409,0.008927238,0.010577095,0.000103688,0.000219179,0.000362184,0.000531237,0.000724855,0.000941753,0.001180819
0.189253483,0.229294902,0.253590960,0.270938502,0.284242844,0.294854055,0.303520333,0.019624653,0.030829112,0.040519478,0.049304664,0.057439754,0.065065709,0.072271946,0.001576288,0.002935376,0.004382752,0.005906872,0.007495007,0.009136994,0.010824823,0.000107005,0.000226179,0.000373730,0.000548142,0.000747878,0.000971610,0.001218186
0.190719349,0.231031201,0.255466939,0.272895069,0.286244955,0.296878019,0.305548850,0.019932378,0.031309314,0.041146379,0.050062307,0.058316350,0.066051800,0.073359574,0.001613612,0.003004660,0.004485870,0.006045404,0.007670220,0.009349903,0.011076242,0.000110402,0.000233344,0.000385548,0.000565442,0.000771439,0.001002161,0.001256419
0.192184647,0.232765887,0.257340113,0.274847547,0.288241631,0.298895160,0.307569122,0.020242436,0.031793057,0.041777768,0.050825211,0.059198840,0.067044304,0.074454030,0.001651515,0.003075011,0.004590563,0.006186036,0.007848067,0.009565984,0.011331374,0.000113878,0.000240677,0.000397641,0.000583145,0.000795545,0.001033418,0.001295531
0.193649371,0.234498947,0.259210459,0.276795906,0.290232836,0.300905432,0.309581095,0.020554827,0.032280335,0.042413636,0.051593360,0.060087204,0.068043191,0.075555277,0.001690002,0.003146437,0.004696842,0.006328780,0.008028562,0.009785255,0.011590241,0.000117435,0.000248181,0.000410015,0.000601256,0.000820206,0.001065390,0.001335534
0.195113518,0.236230370,0.261077959,0.278740118,0.292218532,0.302908787,0.311584715,0.020869548,0.032771143,0.043053973,0.052366738,0.060981417,0.069048430,0.076663275,0.001729077,0.003218946,0.004804719,0.006473652,0.008211724,0.010007737,0.011852863,0.000121074,0.000255858,0.000422673,0.000619782,0.000845428,0.001098087,0.001376442
0.196577082,0.237960143,0.262942592,0.280680154,0.294198680,0.304905182,0.313579927,0.021186597,0.033265476,0.043698769,0.053145330,0.061881458,0.070059991,0.077777986,0.001768745,0.003292545,0.004914203,0.006620664,0.008397567,0.010233448,0.012119263,0.000124797,0.000263710,0.000435619,0.000638727,0.000871220,0.001131521,0.001418267
0.198040061,0.239688254,0.264804336,0.282615985,0.296173244,0.306894568,0.315566678,0.021505972,0.033763329,0.044348013,0.053929120,0.062787303,0.071077844,0.078899370,0.001809009,0.003367241,0.005025306,0.006769830,0.008586110,0.010462406,0.012389460,0.000128605,0.000271740,0.000448858,0.000658100,0.000897590,0.001165701,0.001461021
